"json_pointer","value_type","value","runtime_home","feeding_status","consumer_path","master_plan_effect"
"/cashflow/2/m","string","Apr","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/cashflow/2/v","number","1443.63","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/cashflow/3/m","string","May","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/cashflow/3/v","number","-2260.51","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/cashflow/4/m","string","Jun","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/cashflow/4/v","number","-61.28","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/cashflow/5/m","string","Jul","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/cashflow/5/v","number","1597.5","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/cashflow/6/m","string","Aug","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/cashflow/6/v","number","-483.8","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/cashflow/7/m","string","Sep","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/cashflow/7/v","number","3491.48","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/cashflow/8/m","string","Oct","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/cashflow/8/v","number","-258.97","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/cashflow/9/m","string","Nov","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/cashflow/9/v","number","-849.52","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/cashflow/10/m","string","Dec","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/cashflow/10/v","number","-4329.02","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/cashflow/10/note","string","Highest spending month","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/cashflow/11/m","string","Jan 26","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/cashflow/11/v","number","2314.83","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/cashflow/12/m","string","Feb","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/cashflow/12/v","number","287.38","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/cashflow/12/note","string","Bonus, mostly to the HELOC","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/cashflow/13/m","string","Mar","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/cashflow/13/v","number","-1201.79","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/cashflow/14/m","string","Apr","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/cashflow/14/v","number","-794.14","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/cashflow/15/m","string","May","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/cashflow/15/v","number","2650.01","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/cashflow/16/m","string","Jun","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/cashflow/16/v","number","-1071.99","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/cashflow/17/m","string","Jul","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/cashflow/17/v","number","11675.09","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/cashflow/17/note","string","Bonus plus a strong resale month","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/cashflowNote","string","Nine of eighteen complete months were negative. The year balances only because two or three large months carry it. Excludes payments made directly from the HELOC — roughly $1,960/month — so the real picture is somewhat weaker than shown.","data.json","stored/rendered but not master-plan input","Deep Dive display","no"
"/income/0/label","string","Payroll (bi-weekly)","data.json","stored/rendered but not master-plan input","Deep Dive historical analysis","no"
"/income/0/total","number","186152.89","data.json","stored/rendered but not master-plan input","Deep Dive historical analysis","no"
"/income/0/perMonth","number","10342","data.json","stored/rendered but not master-plan input","Deep Dive historical analysis","no"
"/income/0/stability","string","Stable","data.json","stored/rendered but not master-plan input","Deep Dive historical analysis","no"
"/income/1/label","string","Her employment — Tennis BC","data.json","stored/rendered but not master-plan input","Deep Dive historical analysis","no"
"/income/1/total","number","63129.47","data.json","stored/rendered but not master-plan input","Deep Dive historical analysis","no"
"/income/1/perMonth","number","3507","data.json","stored/rendered but not master-plan input","Deep Dive historical analysis","no"
"/income/1/stability","string","Growing — $1,250/month to $6,196/month across the window","data.json","stored/rendered but not master-plan input","Deep Dive historical analysis","no"
"/income/2/label","string","Coaching — gross revenue","data.json","stored/rendered but not master-plan input","Deep Dive historical analysis","no"
"/income/2/total","number","54213","data.json","stored/rendered but not master-plan input","Deep Dive historical analysis","no"
"/income/2/perMonth","number","3012","data.json","stored/rendered but not master-plan input","Deep Dive historical analysis","no"
"/income/2/stability","string","REVENUE, not income. Coaches are paid out of this, so only the margin is kept — about 72% on her own figures","data.json","stored/rendered but not master-plan input","Deep Dive historical analysis","no"
"/income/3/label","string","Child benefit","data.json","stored/rendered but not master-plan input","Deep Dive historical analysis","no"
"/income/3/total","number","2764.63","data.json","stored/rendered but not master-plan input","Deep Dive historical analysis","no"
"/income/3/perMonth","number","154","data.json","stored/rendered but not master-plan input","Deep Dive historical analysis","no"
"/income/3/stability","string","Stable","data.json","stored/rendered but not master-plan input","Deep Dive historical analysis","no"
"/income/4/label","string","Insurance reimbursement","data.json","stored/rendered but not master-plan input","Deep Dive historical analysis","no"
"/income/4/total","number","500.04","data.json","stored/rendered but not master-plan input","Deep Dive historical analysis","no"
"/income/4/perMonth","null","","data.json","stored/rendered but not master-plan input","Deep Dive historical analysis","no"
"/income/4/stability","string","One-off","data.json","stored/rendered but not master-plan input","Deep Dive historical analysis","no"
"/incomeTotal/total","number","306760.03","data.json","stored/rendered but not master-plan input","Deep Dive historical analysis","no"
"/incomeTotal/perMonth","number","17042","data.json","stored/rendered but not master-plan input","Deep Dive historical analysis","no"
"/incomeWarning","string","The coaching line is gross revenue — coaches are paid out of it. Her tracking sheets now give the split: $23,070 of class revenue against $6,397.50 of coach payroll, so coaches take about 27.7% and roughly 72% is retained. Applied to the $42,395 of large receipts that implies about $11,700 owed onward and $30,700 retained — roughly $1,700/month of real coaching income rather than the $2,355 the gross suggests. So this total is overstated by about $650/month, not the $1,650 previously feared. ...","data.json","stored/rendered but not master-plan input","Deep Dive display","no"
"/incomeNote","string","Her Tennis BC employment — 43 deposits, $63,129.47 over 18 months into DEBT&PAYMENTS — was absent from the earlier picture entirely, which saw only the $21,700 she transferred across. That transfer has been removed as an income line: it is an internal movement out of this income, and counting both would double it. Two cautions remain: at least $1,639.10 marked EXP is expense reimbursement rather than pay, a further $2,846.58 marked AP is unresolved, and the transfers stopped after May 2026 wh...","data.json","stored/rendered but not master-plan input","Deep Dive display","no"
"/interestCheck/charge","number","158.55","data.json","stored/rendered but not master-plan input","Deep Dive reconciliation","no"
"/interestCheck/naive","number","115","data.json","stored/rendered but not master-plan input","Deep Dive reconciliation","no"
"/interestCheck/modelled","number","117.36","data.json","stored/rendered but not master-plan input","Deep Dive reconciliation","no"
"/interestCheck/rows/0/stmt","string","8 Apr 2026","data.json","stored/rendered but not master-plan input","Deep Dive reconciliation","no"
"/interestCheck/rows/0/avg","number","4985.1","data.json","stored/rendered but not master-plan input","Deep Dive reconciliation","no"
"/interestCheck/rows/0/implied","number","110.59","data.json","stored/rendered but not master-plan input","Deep Dive reconciliation","no"
"/interestCheck/rows/0/charged","number","108.91","data.json","stored/rendered but not master-plan input","Deep Dive reconciliation","no"
"/interestCheck/rows/0/eff","number","26.58","data.json","stored/rendered but not master-plan input","Deep Dive reconciliation","no"
"/interestCheck/rows/1/stmt","string","7 May 2026","data.json","stored/rendered but not master-plan input","Deep Dive reconciliation","no"
"/interestCheck/rows/1/avg","number","5118.52","data.json","stored/rendered but not master-plan input","Deep Dive reconciliation","no"
"/interestCheck/rows/1/implied","number","109.76","data.json","stored/rendered but not master-plan input","Deep Dive reconciliation","no"
"/interestCheck/rows/1/charged","number","103.98","data.json","stored/rendered but not master-plan input","Deep Dive reconciliation","no"
"/interestCheck/rows/1/eff","number","25.57","data.json","stored/rendered but not master-plan input","Deep Dive reconciliation","no"
"/interestCheck/rows/2/stmt","string","8 Jun 2026","data.json","stored/rendered but not master-plan input","Deep Dive reconciliation","no"
"/interestCheck/rows/2/avg","number","3179.37","data.json","stored/rendered but not master-plan input","Deep Dive reconciliation","no"
"/interestCheck/rows/2/implied","number","75.23","data.json","stored/rendered but not master-plan input","Deep Dive reconciliation","no"
"/interestCheck/rows/2/charged","number","61.27","data.json","stored/rendered but not master-plan input","Deep Dive reconciliation","no"
"/interestCheck/rows/2/eff","number","21.98","data.json","stored/rendered but not master-plan input","Deep Dive reconciliation","no"
"/interestCheck/rows/3/stmt","string","7 Jul 2026","data.json","stored/rendered but not master-plan input","Deep Dive reconciliation","no"
"/interestCheck/rows/3/avg","number","4263.6","data.json","stored/rendered but not master-plan input","Deep Dive reconciliation","no"
"/interestCheck/rows/3/implied","number","91.43","data.json","stored/rendered but not master-plan input","Deep Dive reconciliation","no"
"/interestCheck/rows/3/charged","number","59.93","data.json","stored/rendered but not master-plan input","Deep Dive reconciliation","no"
"/interestCheck/rows/3/eff","number","17.69","data.json","stored/rendered but not master-plan input","Deep Dive reconciliation","no"
"/interestCheck/rows/4/stmt","string","7 Aug 2026","data.json","stored/rendered but not master-plan input","Deep Dive reconciliation","no"
"/interestCheck/rows/4/avg","number","5119.61","data.json","stored/rendered but not master-plan input","Deep Dive reconciliation","no"
"/interestCheck/rows/4/implied","number","117.36","data.json","stored/rendered but not master-plan input","Deep Dive reconciliation","no"
"/interestCheck/rows/4/charged","number","158.55","data.json","stored/rendered but not master-plan input","Deep Dive reconciliation","no"
"/interestCheck/rows/4/eff","number","36.46","data.json","stored/rendered but not master-plan input","Deep Dive reconciliation","no"
"/interestCheck/note","string","The $158.55 is explained, and the question was mis-specified rather than unanswerable. Two things were wrong with the expected ""about $115"". It applied 26.99% to the CLOSING balance, but interest is charged on the average daily balance — on a card paid down and run back up those are different numbers. And it looked at August alone: June and July were charged below rate, at an effective 21.98% and 17.69%, leaving $45.46 uncollected; August then ran at 36.46% and collected it. Across five cycle...","data.json","stored/rendered but not master-plan input","Deep Dive reconciliation","no"
"/interestCheck/cash","string","The cash-advance theory is dead on the statements' own evidence: every interest line on this card, in all twelve statements, is headed RETAIL INTEREST. There is no cash-advance bucket, so the 27.99% rate was never part of it.","data.json","stored/rendered but not master-plan input","Deep Dive reconciliation","no"
"/spendingNote","string","Chequing and savings spending only - $116,074.92 over 18 months, about $6,449/month, rebuilt against the merchant library. Uncategorised is down to 4.5% from 12.0% — 88 new patterns, mostly Square terminals and foreign-currency charges — and that is after removing $25,490 that was never spending at all: PayPal funding pulls, Flexiti and credit-card payments, and transfers to WebBroker, all previously counted as purchases. A further $145.00 came out this month: O.D.P. FEE and PAYMENT COVERAGE ...","data.json","stored/rendered but not master-plan input","Deep Dive display","no"
"/paypal/perMonth","number","463","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/paypal/crossCheck","number","474","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/paypal/months","number","9","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/paypal/categories/0/label","string","Gaming (for the kids)","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/paypal/categories/0/total","number","1306.66","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/paypal/categories/0/perMonth","number","145","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/paypal/categories/1/label","string","Apple Services","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/paypal/categories/1/total","number","1138.72","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/paypal/categories/1/perMonth","number","127","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/paypal/categories/2/label","string","Streaming & media","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/paypal/categories/2/total","number","521.76","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/paypal/categories/2/perMonth","number","58","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/paypal/categories/3/label","string","Food delivery","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/paypal/categories/3/total","number","487.46","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/paypal/categories/3/perMonth","number","54","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/paypal/categories/4/label","string","Shopping & other","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/paypal/categories/4/total","number","431.96","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/paypal/categories/4/perMonth","number","48","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/paypal/categories/5/label","string","Music & amp plugins (known)","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/paypal/categories/5/total","number","282.33","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/paypal/categories/5/perMonth","number","31","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/paypal/note","string","Not a source of business revenue, not the channel for the unexplained e-transfers, and not a hidden asset or debt — balance $0.00, Pay-in-4 complete.","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/lacrosse/verified","number","5729.47","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/lacrosse/inferred","number","400","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/lacrosse/perMonth","number","348","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/lacrosse/sources/0/label","string","Cards","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/lacrosse/sources/0/amount","number","2767.14","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/lacrosse/sources/0/n","number","17","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/lacrosse/sources/0/note","string","Full merchant names, so unambiguous: Ridge Meadows Minor Lacrosse, Fusion West, RMSC Titans, Cityside Lax, MVP Athletic.","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/lacrosse/sources/1/label","string","E-transfers, named","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/lacrosse/sources/1/amount","number","2822.3","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/lacrosse/sources/1/n","number","7","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/lacrosse/sources/1/note","string","Only nameable because an Interac confirmation email survived. Fusion West $2,234.05 across five, Pro Caliber $488.25, Venom Custom Sticks $100.00.","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/lacrosse/sources/2/label","string","Chequing debit","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/lacrosse/sources/2/amount","number","140.03","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/lacrosse/sources/2/n","number","3","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/lacrosse/sources/2/note","string","Was recorded as $0.00. Extending the merchant library found US Lacrosse, BC Sixes and Loading Lacrosse hiding in TD's truncated descriptions.","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/lacrosse/funding/0/label","string","HELOC","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/lacrosse/funding/0/amount","number","2269.8","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/lacrosse/funding/0/note","string","Four e-transfers. Borrowed against the house at 4.90%, on an interest-only facility that is 99.5% drawn.","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/lacrosse/funding/1/label","string","Travel Visa","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/lacrosse/funding/1/amount","number","1110.2","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/lacrosse/funding/2/label","string","Amazon / MBNA","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/lacrosse/funding/2/amount","number","750.9","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/lacrosse/funding/3/label","string","TD personal Visa","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/lacrosse/funding/3/amount","number","731.78","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/lacrosse/funding/4/label","string","Chequing A","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/lacrosse/funding/4/amount","number","327.5","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/lacrosse/funding/5/label","string","DEBT&PAYMENTS","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/lacrosse/funding/5/amount","number","225","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/lacrosse/funding/6/label","string","TD Cash Back Visa","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/lacrosse/funding/6/amount","number","174.26","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/lacrosse/funding/7/label","string","Chequing B","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/lacrosse/funding/7/amount","number","140.03","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/lacrosse/note","string","The floor rises from $5,143.56, and it is still a floor. The finding is not the size but the funding: $2,269.80 — 40% of the total, and 80% of the e-transfer half — was paid out of the HELOC.","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/lacrosse/inferredNote","string","A further $400.00 is inferred rather than verified and is kept out of the total. The Burrards U13-A2 manager emailed ""$400 per player, please send etransfer"" at 10:06 on 15 April 2026; a $400.00 e-transfer left the HELOC the same day. Strong, but an inference — the bank record still names no payee.","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/lacrosse/gapNote","string","84 outgoing e-transfers worth $18,514.04 still carry no payee at all — down from 95 and $22,487.96 before this pass. An unknown share of what remains is more of this.","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/counterparties/attributed","number","49","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/counterparties/total","number","204","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/counterparties/previous","number","24","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/counterparties/note","string","TD's export never names the other side of an e-transfer — outgoing reads SEND E-TFR ***GCa and nothing more. Interac's confirmation emails do name them, and sweeping both mailboxes properly took attribution from 24 of 204 to 49 — it has doubled. Every one of the 26 newly recovered transfers matches a bank row on amount and date, so this is corroboration, not guesswork.","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/counterparties/finding","string","Almost every newly recovered notification was in the bin. Gmail purges deleted mail after 30 days, so the counterparty record is being destroyed on a rolling 30-day cycle — which is the real reason coverage looked hopeless, and why it will stay poor unless something changes. It also means the previous conclusion was wrong: the notifications were not missing, they were deleted.","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/counterparties/action","string","A Gmail filter on both accounts that labels and archives mail from payments.interac.ca instead of deleting it costs nothing and makes every future transfer attributable. It cannot recover what has already been purged — everything deleted before roughly 10 July 2026 is gone.","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/counterparties/matching","string","The matcher was also wrong: it named every transfer of the same amount within four days from a single notification, and would let an incoming notification name an outgoing transfer. It now matches one notification to one transfer, nearest date first, direction enforced.","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/coachPayment/amount","number","2160","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/coachPayment/date","string","2026-07-06","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/coachPayment/note","string","The 30 June coaching remittance was traced end to end and a coach was paid out of it. This matters because the previous reading — that the whole $9,646.25 went onto the HELOC with no coach payment visible — raised the possibility of an unrecorded liability, money owed onward and already spent.","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/coachPayment/chain/0/when","string","2 Jul","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/coachPayment/chain/0/what","string","Chequing A receives $3,683.75 and $5,962.50 from Lavinio Cavalcante","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/coachPayment/chain/0/balance","number","9837.28","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/coachPayment/chain/1/when","string","2 Jul","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/coachPayment/chain/1/what","string","$9,645.00 moves to the SAVINGS-DONT TOUCH staging account","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/coachPayment/chain/1/balance","number","12713.69","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/coachPayment/chain/2/when","string","2 Jul","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/coachPayment/chain/2/what","string","$10,000.00 leaves for the HELOC the same day","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/coachPayment/chain/2/balance","number","2713.69","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/coachPayment/chain/3/when","string","6 Jul","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/coachPayment/chain/3/what","string","$2,160.00 e-transferred to a named individual — the largest unattributed outgoing transfer in the dataset until now","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/coachPayment/chain/3/balance","number","553.69","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/coachPayment/reading","string","$2,160.00 is 22.4% of the $9,646.25 received, against the 27.7% coach share her own tracking sheets imply — the right order of magnitude for one coach among several. A second payment of $1,064.92 went to another named individual on 5 August. [INFERRED: the bank record names the payee but not the reason, so 'coach' is the best-supported reading rather than a proven fact.]","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/coachPayment/remaining","string","It does not close B63. The route for the rest of the 2026 coach pay is still unidentified, and the cheque route that paid one coach stopped in November 2025.","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/unexplained/0/label","string","Two unidentified accounts","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/unexplained/0/amount","number","59027","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/unexplained/0/note","string","Two accounts — $33,598 in across 142 transfers, $16,945 out across five. Not reachable through the transfer data: every internal transfer with a missing leg resolves either to a credit card or to a household account, and zero unknown account numbers appear. They exist only in the e-transfer record, which carries no names.","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/unexplained/1/label","string","Uncategorised spending","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/unexplained/1/amount","number","7205","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/unexplained/1/note","string","Now 4.5% of chequing spending and 4.5% of card spending, down from 12.0% and 19%. 88 patterns were added, mostly Square terminals and foreign-currency charges where TD eats the merchant name to fit 15 characters.","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/unexplained/2/label","string","Coach payments, 2026 route","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/unexplained/2/amount","number","6398","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/unexplained/2/note","string","Her sheets show $6,397.50 of coach pay from April to August 2026, but the cheques that paid a coach stop in November 2025 and no coach payments appear in either mailbox. The 2026 route leaves from an account not yet captured.","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/unexplained/3/label","string","E-transfers out","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/unexplained/3/amount","number","19700","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/unexplained/3/note","string","Was $23,200. $3,500 is now identified as funding the Wise US holiday accounts — traced transfer by transfer. The rest is still unexplained.","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/unexplained/4/label","string","Large HELOC advances","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/unexplained/4/amount","number","18301","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/unexplained/4/note","string","Only five transactions, all large.","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/questions/0/tier","number","1","data.json","stored/rendered but not master-plan input","Deep Dive open-question display","no"
"/questions/0/q","string","What does the coaching business actually net?","data.json","stored/rendered but not master-plan input","Deep Dive open-question display","no"
"/questions/0/detail","string","There are TWO businesses and the question has been conflating them. Amanda's coaching business takes in large e-transfers — 8 of over $3,000 totalling $42,395 — but she pays her coaches out of that, so it is revenue, not income. Her parents' dental lab is the other, run from the garage, which paid $1,000–1,100/month of rent until it stopped in May 2026. Coach payments cannot be separated from personal transfers in the bank data.","data.json","stored/rendered but not master-plan input","Deep Dive open-question display","no"
"/questions/0/changes","string","Household income is currently overstated by up to $1,650/month. Every conclusion resting on income is provisional until this is split. Amanda's bookkeeping settles it.","data.json","stored/rendered but not master-plan input","Deep Dive open-question display","no"
"/questions/0/owner","string","Amanda + accountant","data.json","stored/rendered but not master-plan input","Deep Dive open-question display","no"
"/questions/1/tier","number","1","data.json","stored/rendered but not master-plan input","Deep Dive open-question display","no"
"/questions/1/q","string","Where do the coach payments leave from?","data.json","stored/rendered but not master-plan input","Deep Dive open-question display","no"
"/questions/1/detail","string","One coach is paid by cheque from DEBT&PAYMENTS — five cheques, $8,150, February to November 2025. But they stop in November 2025 while her sheets show $6,397.50 of coach pay between April and August 2026. Meanwhile the 30 June remittance of $9,646.25 went onto the HELOC the same day it arrived.","data.json","stored/rendered but not master-plan input","Deep Dive open-question display","no"
"/questions/1/changes","string","Whether pass-through money owed to coaches was spent on household debt. Also points at the account outside the captured set — the same one that may be one of the two unidentified accounts.","data.json","stored/rendered but not master-plan input","Deep Dive open-question display","no"
"/questions/1/owner","string","Amanda","data.json","stored/rendered but not master-plan input","Deep Dive open-question display","no"
"/questions/2/tier","number","2","data.json","stored/rendered but not master-plan input","Deep Dive open-question display","no"
"/questions/2/q","string","Is the garage rent coming back, and what does a lab in the garage mean?","data.json","stored/rendered but not master-plan input","Deep Dive open-question display","no"
"/questions/2/detail","string","Her parents moved their dental lab into the garage and paid $1,000–1,100/month until May 2026, when it stopped because that business is not going well. This was misfiled for 18 months as a spousal transfer rather than rental income on the home.","data.json","stored/rendered but not master-plan input","Deep Dive open-question display","no"
"/questions/2/changes","string","$12,600/year of income that disappeared without registering as an income event. Business use of the home may also affect insurance, and creates both a possible deduction and a capital-gains exposure worth an accountant's view before the May 2027 renewal.","data.json","stored/rendered but not master-plan input","Deep Dive open-question display","no"
"/questions/2/owner","string","Both + accountant","data.json","stored/rendered but not master-plan input","Deep Dive open-question display","no"
"/questions/3/tier","number","2","data.json","stored/rendered but not master-plan input","Deep Dive open-question display","no"
"/questions/3/q","string","Where does the rest of the $19,700 of e-transfers go?","data.json","stored/rendered but not master-plan input","Deep Dive open-question display","no"
"/questions/3/detail","string","$3,500 is now traced to the Wise holiday accounts. The remainder still leaves the household without a matched destination, $13,062 of it originally drawn from the HELOC.","data.json","stored/rendered but not master-plan input","Deep Dive open-question display","no"
"/questions/3/changes","string","The working theory is business inventory. If so it is a business cost currently counted as household spending, and it is being funded by borrowing against the house.","data.json","stored/rendered but not master-plan input","Deep Dive open-question display","no"
"/questions/3/owner","string","Both","data.json","stored/rendered but not master-plan input","Deep Dive open-question display","no"
"/questions/4/tier","number","3","data.json","stored/rendered but not master-plan input","Deep Dive open-question display","no"
"/questions/4/q","string","What are the two unidentified accounts?","data.json","stored/rendered but not master-plan input","Deep Dive open-question display","no"
"/questions/4/detail","string","One sent $33,598 across 142 transfers; the other received $16,945 across five.","data.json","stored/rendered but not master-plan input","Deep Dive open-question display","no"
